"Plot";"Subplot";"herb1";"Plant";"fv1";"sal"
1;"A3";6;"LEMA";2;1,446
1;"A4";0;"LEMA";3;1,155
1;"A5";4;"LEMA";1;1,032
1;"A6";2;"LEMA";3;1,149
1;"B1";0;"LEMA";2;1,02
1;"B2";4;"LEMA";4;1,419
1;"B3";3;"LEMA";0;1,186
1;"B4";1;"LEMA";0;1,384
1;"B5";3;"LEMA";1;1,144
1;"B6";0;"LEMA";0;0,956
1;"C1";0;"LEMA";2;1,198
1;"C2";2;"LEMA";1;1,258
1;"C3";1;"LEMA";2;1,228
1;"C4";2;"LEMA";4;1,193
1;"C5";6;"LEMA";3;0,925
1;"C6";4;"LEMA";0;1,291
1;"D1";3;"LEMA";2;0,911
1;"D2";2;"LEMA";1;0,972
1;"D3";2;"LEMA";7;1,073
1;"D4";1;"LEMA";1;0,907
1;"D5";7;"LEMA";5;1
1;"D6";2;"LEMA";0;1,072
1;"E1";0;"LEMA";5;0,818
1;"E2";2;"LEMA";5;0,891
1;"E3";3;"LEMA";5;0,947
1;"E4";3;"LEMA";4;0,974
1;"E5";7;"LEMA";3;0,844
1;"E6";6;"LEMA";3;1,043
1;"F1";0;"LEMA";4;1,149
1;"F2";3;"LEMA";1;0,848
1;"F3";6;"LEMA";5;0,682
1;"F4";3;"LEMA";1;0,931
1;"F5";2;"LEMA";2;0,839
1;"F6";1;"LEMA";2;1,052
2;"A1";1;"LEMA";5;0,8611
2;"A2";0;"LEMA";0;0,7941
2;"A3";0;"LEMA";2;0,6831
2;"A4";0;"LEMA";2;0,7321
2;"A5";0;"LEMA";1;0,7221
2;"A6";2;"LEMA";0;0,5291
2;"B1";0;"LEMA";3;0,6931
2;"B2";0;"LEMA";1;0,6951
2;"B3";0;"LEMA";1;0,8791
2;"B4";2;"LEMA";2;0,6311
2;"B5";1;"LEMA";0;0,5481
2;"B6";2;"LEMA";1;0,6401
2;"C1";3;"LEMA";4;0,7361
2;"C2";5;"LEMA";0;0,7811
2;"C3";0;"LEMA";3;0,7541
2;"C4";1;"LEMA";0;0,5321
2;"C5";0;"LEMA";2;0,5471
2;"C6";1;"LEMA";2;0,6241
2;"D1";2;"LEMA";8;0,4981
2;"D2";6;"LEMA";0;0,6991
2;"D3";3;"LEMA";0;0,6841
2;"D4";4;"LEMA";3;0,4611
2;"D5";2;"LEMA";1;0,5461
2;"D6";2;"LEMA";2;0,5491
2;"E1";0;"LEMA";8;0,5711
2;"E2";3;"LEMA";2;0,5381
2;"E3";0;"LEMA";1;0,3571
2;"E4";2;"LEMA";4;0,3981
2;"E5";5;"LEMA";2;0,4581
2;"E6";3;"LEMA";8;0,4681
2;"F1";2;"LEMA";4;0,5181
2;"F2";0;"LEMA";3;0,5781
2;"F3";5;"LEMA";11;0,5581
2;"F4";0;"LEMA";1;0,3631
2;"F5";2;"LEMA";0;0,3421
2;"F6";0;"LEMA";5;0,3721
3;"A1";0;"LEMA";1;0,8255
3;"A2";0;"LEMA";0;0,9355
3;"A3";0;"LEMA";0;0,7085
3;"A4";0;"LEMA";0;0,7205
3;"A5";0;"LEMA";1;0,7095
3;"A6";0;"LEMA";0;0,7845
3;"B1";0;"LEMA";4;0,8225
3;"B2";1;"LEMA";2;0,8325
3;"B3";0;"LEMA";3;0,7405
3;"B4";2;"LEMA";0;0,725
3;"B5";0;"LEMA";2;0,7675
3;"B6";0;"LEMA";2;0,7845
3;"C1";0;"LEMA";2;0,6425
3;"C2";1;"LEMA";0;0,8375
3;"C3";0;"LEMA";1;0,6605
3;"C4";0;"LEMA";1;0,6445
3;"C5";3;"LEMA";1;0,5095
3;"C6";4;"LEMA";5;0,7375
3;"D1";1;"LEMA";3;0,5315
3;"D2";0;"LEMA";11;0,7005
3;"D3";0;"LEMA";6;0,7235
3;"D4";2;"LEMA";0;0,6845
3;"D5";11;"LEMA";3;0,7595
3;"D6";0;"LEMA";8;0,7975
3;"E1";0;"LEMA";7;0,8285
3;"E2";1;"LEMA";5;0,7495
3;"E3";7;"LEMA";2;0,7295
3;"E4";0;"LEMA";2;0,7745
3;"E5";0;"LEMA";2;0,7315
3;"E6";2;"LEMA";0;0,8895
3;"F1";5;"LEMA";6;0,9325
3;"F2";0;"LEMA";5;0,7775
3;"F3";12;"LEMA";2;0,9235
3;"F4";2;"LEMA";4;0,978
3;"F5";8;"LEMA";4;0,7875
3;"F6";0;"LEMA";1;0,8075
2;"F5";0;"SCLA";0;0,3421
2;"F5";0;"SOAS";0;0,3421
5;"F3";0;"SOAS";0;0,784
7;"A1";0;"SCLA";0;1,144
7;"A4";0;"SOAS";0;1,274
7;"A5";0;"SOAS";0;1,065
7;"A6";0;"SCLA";0;1,154
7;"A6";0;"SOAS";0;1,154
7;"B1";0;"SCLA";0;1,241
7;"B1";0;"SOAS";0;1,241
7;"B2";0;"SOAS";0;1,132
7;"B4";0;"SCLA";0;1,167
7;"B4";0;"SOAS";0;1,167
7;"B5";0;"SOAS";0;1,059
7;"B6";0;"SOAS";0;1,141
7;"C1";0;"POMO";0;1,556
7;"C1";0;"SCLA";0;1,556
7;"C1";0;"SOAS";0;1,556
7;"C4";0;"POMO";0;1
7;"C4";0;"SOAS";0;1
7;"C5";0;"SOAS";0;1,096
7;"C6";0;"SCLA";0;1,098
7;"C6";0;"SOAS";0;1,098
7;"D3";0;"POMO";0;1,192
7;"D3";0;"SCLA";0;1,192
7;"D3";0;"SOAS";0;1,192
7;"D4";0;"SOAS";0;0,978
7;"D5";0;"SOAS";0;1,15
7;"D6";0;"SOAS";0;1,178
7;"E3";2;"SOAS";0;1,214
7;"E4";0;"SOAS";0;1,257
7;"E5";0;"POMO";0;1,316
7;"E6";0;"SCLA";0;1,48
7;"E6";0;"SOAS";0;1,48
8;"A3";0;"POMO";0;1,545
8;"A4";0;"SOAS";0;1,36
8;"B1";0;"SOAS";0;1,538
8;"B4";0;"POMO";0;1,199
8;"B4";0;"SOAS";0;1,199
8;"C2";0;"SOAS";0;1,381
8;"C3";0;"SCLA";0;0,933
8;"C3";0;"SOAS";0;0,933
8;"D2";0;"SOAS";0;1,533
8;"D4";0;"SOAS";0;0,96
8;"D6";0;"SOAS";0;1,286
8;"E2";0;"SOAS";0;1,125
8;"E4";0;"POMO";0;1,046
8;"E4";0;"SOAS";0;1,046
8;"E5";0;"POMO";0;1,865
8;"F4";0;"POMO";0;1,733
8;"F5";0;"SOAS";0;1,27
8;"F6";0;"SOAS";0;1,11
9;"A1";2;"POMO";0;0,5146
9;"A1";0;"SOAS";0;0,5146
9;"A2";0;"SOAS";0;0,5196
9;"A3";0;"POMO";0;0,578
9;"A3";0;"SOAS";0;0,578
9;"A4";0;"POMO";0;0,562
9;"A4";0;"SOAS";0;0,562
9;"A5";0;"POMO";0;0,531
9;"A5";0;"SOAS";0;0,531
9;"A6";1;"POMO";0;0,5596
9;"A6";2;"SOAS";0;0,5596
9;"B1";0;"POMO";0;0,6006
9;"B1";0;"SOAS";0;0,6006
9;"B2";9;"POMO";0;0,5486
9;"B2";0;"SOAS";0;0,5486
9;"B3";8;"POMO";0;0,5546
9;"B3";0;"SOAS";0;0,5546
9;"B4";0;"POMO";0;0,4796
9;"B4";0;"SOAS";0;0,4796
9;"B5";1;"POMO";0;0,6716
9;"B5";0;"SOAS";0;0,6716
9;"B6";0;"POMO";0;0,532
9;"B6";0;"SOAS";0;0,532
9;"C1";6;"POMO";0;0,6216
9;"C1";0;"SOAS";0;0,6216
9;"C2";4;"POMO";0;0,5326
9;"C2";0;"SOAS";0;0,5326
9;"C3";8;"POMO";0;0,6356
9;"C4";0;"POMO";0;0,6436
9;"C4";0;"SOAS";0;0,6436
9;"C5";3;"POMO";0;0,6076
9;"C5";0;"SOAS";0;0,6076
9;"C6";0;"POMO";0;0,4576
9;"C6";1;"SOAS";0;0,4576
9;"D1";0;"POMO";0;0,7416
9;"D2";6;"POMO";0;0,9616
9;"D3";5;"POMO";0;0,8516
9;"D4";2;"POMO";0;0,5246
9;"D4";0;"SOAS";0;0,5246
9;"D5";7;"POMO";0;0,5876
9;"D5";0;"SOAS";0;0,5876
9;"D6";0;"POMO";0;0,8306
9;"D6";8;"SOAS";0;0,8306
9;"E4";3;"POMO";0;0,8806
9;"E5";2;"POMO";0;0,6966
9;"E6";0;"POMO";0;0,5636
9;"E6";0;"SOAS";0;0,5636
9;"F4";6;"POMO";0;1,4096
9;"F5";3;"POMO";0;1,3986
9;"F6";7;"POMO";0;1,1596
1;"A1";7;"HOMA";0;1,774
1;"A2";11;"HOMA";0;1,12
1;"A3";12;"HOMA";0;1,446
1;"A4";9;"HOMA";0;1,155
1;"A5";3;"HOMA";0;1,032
1;"A6";30;"HOMA";0;1,149
1;"B1";7;"HOMA";0;1,02
1;"B2";7;"HOMA";0;1,419
1;"B3";27;"HOMA";0;1,186
1;"B4";15;"HOMA";0;1,384
1;"B5";9;"HOMA";0;1,144
1;"B6";54;"HOMA";0;0,956
1;"C1";5;"HOMA";0;1,198
1;"C2";10;"HOMA";0;1,258
1;"C3";25;"HOMA";0;1,228
1;"C4";15;"HOMA";0;1,193
1;"C5";13;"HOMA";0;0,925
1;"C6";31;"HOMA";0;1,291
1;"D1";5;"HOMA";0;0,911
1;"D2";9;"HOMA";0;0,972
1;"D3";8;"HOMA";0;1,073
1;"D4";9;"HOMA";0;0,907
1;"D5";11;"HOMA";0;1
1;"D6";31;"HOMA";0;1,072
1;"E1";5;"HOMA";0;0,818
1;"E2";10;"HOMA";0;0,891
1;"E3";14;"HOMA";0;0,947
1;"E4";2;"HOMA";0;0,974
1;"E5";10;"HOMA";0;0,844
1;"E6";19;"HOMA";0;1,043
1;"F1";10;"HOMA";0;1,149
1;"F2";6;"HOMA";0;0,848
1;"F3";15;"HOMA";0;0,682
1;"F4";13;"HOMA";0;0,931
1;"F5";9;"HOMA";0;0,839
1;"F6";45;"HOMA";0;1,052
2;"A1";17;"HOMA";0;0,8611
2;"A2";8;"HOMA";0;0,7941
2;"A3";7;"HOMA";0;0,6831
2;"A4";10;"HOMA";0;0,7321
2;"A5";1;"HOMA";0;0,7221
2;"A6";11;"HOMA";0;0,5291
2;"B1";6;"HOMA";0;0,6931
2;"B2";6;"HOMA";0;0,6951
2;"B3";10;"HOMA";0;0,8791
2;"B4";10;"HOMA";0;0,6311
2;"B5";5;"HOMA";0;0,5481
2;"B6";15;"HOMA";0;0,6401
2;"C1";8;"HOMA";0;0,7361
2;"C2";2;"HOMA";0;0,7811
2;"C3";13;"HOMA";0;0,7541
2;"C4";18;"HOMA";0;0,5321
2;"C5";7;"HOMA";0;0,5471
2;"C6";21;"HOMA";0;0,6241
2;"D1";21;"HOMA";0;0,4981
2;"D2";0;"HOMA";0;0,6991
2;"D3";2;"HOMA";0;0,6841
2;"D4";7;"HOMA";0;0,4611
2;"D5";4;"HOMA";0;0,5461
2;"D6";12;"HOMA";0;0,5491
2;"E1";17;"HOMA";0;0,5711
2;"E2";0;"HOMA";0;0,5381
2;"E3";1;"HOMA";0;0,3571
2;"E4";5;"HOMA";0;0,3981
2;"E5";4;"HOMA";0;0,4581
2;"E6";23;"HOMA";0;0,4681
2;"F1";6;"HOMA";0;0,5181
2;"F2";1;"HOMA";0;0,5781
2;"F3";4;"HOMA";0;0,5581
2;"F4";1;"HOMA";0;0,3631
2;"F5";5;"HOMA";0;0,3421
2;"F6";6;"HOMA";0;0,3721
3;"A1";28;"HOMA";0;0,8255
3;"A2";7;"HOMA";0;0,9355
3;"A3";7;"HOMA";0;0,7085
3;"A4";17;"HOMA";0;0,7205
3;"A5";7;"HOMA";0;0,7095
3;"A6";31;"HOMA";0;0,7845
3;"B1";12;"HOMA";0;0,8225
3;"B2";10;"HOMA";0;0,8325
3;"B3";10;"HOMA";0;0,7405
3;"B4";10;"HOMA";0;0,725
3;"B5";20;"HOMA";0;0,7675
3;"B6";22;"HOMA";0;0,7845
3;"C1";13;"HOMA";0;0,6425
3;"C2";15;"HOMA";0;0,8375
3;"C3";6;"HOMA";0;0,6605
3;"C4";10;"HOMA";0;0,6445
3;"C5";18;"HOMA";0;0,5095
3;"C6";31;"HOMA";0;0,7375
3;"D1";31;"HOMA";0;0,5315
3;"D2";12;"HOMA";0;0,7005
3;"D3";27;"HOMA";0;0,7235
3;"D4";15;"HOMA";0;0,6845
3;"D5";6;"HOMA";0;0,7595
3;"D6";27;"HOMA";0;0,7975
3;"E1";11;"HOMA";0;0,8285
3;"E2";26;"HOMA";0;0,7495
3;"E3";13;"HOMA";0;0,7295
3;"E4";15;"HOMA";0;0,7745
3;"E5";6;"HOMA";0;0,7315
3;"E6";15;"HOMA";0;0,8895
3;"F1";11;"HOMA";0;0,9325
3;"F2";16;"HOMA";0;0,7775
3;"F3";10;"HOMA";0;0,9235
3;"F4";14;"HOMA";0;0,978
3;"F5";11;"HOMA";0;0,7875
3;"F6";28;"HOMA";0;0,8075
4;"A1";0;"HOMA";0;1,651
4;"A2";1;"HOMA";0;1,451
4;"A3";1;"HOMA";0;1,476
4;"A4";3;"HOMA";0;1,437
4;"A5";1;"HOMA";0;1,355
4;"A6";3;"HOMA";0;1,332
4;"B1";1;"HOMA";0;1,607
4;"B2";2;"HOMA";0;1,311
4;"B3";1;"HOMA";0;1,408
4;"B4";1;"HOMA";0;1,316
4;"B5";1;"HOMA";0;1,179
4;"B6";2;"HOMA";0;1,161
4;"C1";1;"HOMA";0;1,605
4;"C2";1;"HOMA";0;1,348
4;"C3";0;"HOMA";0;1,27
4;"C4";2;"HOMA";0;1,153
4;"C5";4;"HOMA";0;1,309
4;"C6";2;"HOMA";0;1,413
4;"D1";4;"HOMA";0;1,593
4;"D2";7;"HOMA";0;1,577
4;"D3";0;"HOMA";0;1,181
4;"D4";3;"HOMA";0;1,117
4;"D5";1;"HOMA";0;1,129
4;"D6";1;"HOMA";0;1,68
4;"E1";1;"HOMA";0;0,91
4;"E2";3;"HOMA";0;1,332
4;"E3";4;"HOMA";0;1,041
4;"E4";6;"HOMA";0;1,092
4;"E5";2;"HOMA";0;1,039
4;"E6";8;"HOMA";0;1,239
4;"F1";1;"HOMA";0;1,529
4;"F2";4;"HOMA";0;0,886
4;"F3";7;"HOMA";0;1,267
4;"F4";11;"HOMA";0;1,28
4;"F5";6;"HOMA";0;1,407
4;"F6";3;"HOMA";0;1,355
5;"A1";2;"HOMA";0;1,527
5;"A2";4;"HOMA";0;1,472
5;"A3";2;"HOMA";0;1,32
5;"A4";5;"HOMA";0;0,948
5;"A5";4;"HOMA";0;1,412
5;"A6";12;"HOMA";0;1,458
5;"B1";2;"HOMA";0;1,299
5;"B2";6;"HOMA";0;1,132
5;"B3";3;"HOMA";0;1,104
5;"B4";6;"HOMA";0;1,24
5;"B5";4;"HOMA";0;1,341
5;"B6";11;"HOMA";0;1,411
5;"C1";0;"HOMA";0;1,131
5;"C2";8;"HOMA";0;1,051
5;"C3";3;"HOMA";0;1,126
5;"C4";7;"HOMA";0;1,16
5;"C5";5;"HOMA";0;1,396
5;"C6";4;"HOMA";0;1,261
5;"D1";0;"HOMA";0;1,211
5;"D2";1;"HOMA";0;1,155
5;"D3";2;"HOMA";0;1,445
5;"D4";5;"HOMA";0;1,301
5;"D5";2;"HOMA";0;1,656
5;"D6";3;"HOMA";0;1,591
5;"E1";3;"HOMA";0;1,21
5;"E2";6;"HOMA";0;1,395
5;"E3";5;"HOMA";0;1,294
5;"E4";1;"HOMA";0;1,149
5;"E5";5;"HOMA";0;1,278
5;"E6";6;"HOMA";0;1,103
5;"F1";0;"HOMA";0;1,352
5;"F2";13;"HOMA";0;0,997
5;"F3";2;"HOMA";0;0,784
5;"F4";5;"HOMA";0;0,982
5;"F5";1;"HOMA";0;1,006
5;"F6";10;"HOMA";0;1,127
6;"A1";3;"HOMA";0;1,902
6;"A2";10;"HOMA";0;1,525
6;"A3";8;"HOMA";0;1,403
6;"A4";11;"HOMA";0;1,504
6;"A5";6;"HOMA";0;1,494
6;"A6";10;"HOMA";0;1,516
6;"B1";9;"HOMA";0;1,638
6;"B2";5;"HOMA";0;1,829
6;"B3";7;"HOMA";0;1,611
6;"B4";11;"HOMA";0;1,624
6;"B5";16;"HOMA";0;1,648
6;"B6";24;"HOMA";0;1,41
6;"C1";18;"HOMA";0;1,636
6;"C2";5;"HOMA";0;1,835
6;"C3";12;"HOMA";0;1,651
6;"C4";15;"HOMA";0;1,543
6;"C5";9;"HOMA";0;1,609
6;"C6";21;"HOMA";0;1,543
6;"D1";4;"HOMA";0;1,543
6;"D2";11;"HOMA";0;1,406
6;"D3";11;"HOMA";0;1,637
6;"D4";15;"HOMA";0;1,528
6;"D5";5;"HOMA";0;1,594
6;"D6";20;"HOMA";0;1,41
6;"E1";3;"HOMA";0;1,767
6;"E2";5;"HOMA";0;1,634
6;"E3";7;"HOMA";0;1,673
6;"E4";15;"HOMA";0;1,52
6;"E5";8;"HOMA";0;1,684
6;"E6";32;"HOMA";0;1,27
6;"F1";7;"HOMA";0;1,575
6;"F2";1;"HOMA";0;1,649
6;"F3";12;"HOMA";0;1,672
6;"F4";18;"HOMA";0;1,415
6;"F5";5;"HOMA";0;1,432
6;"F6";39;"HOMA";0;1,353
7;"A2";0;"HOMA";0;1,602
7;"B6";0;"HOMA";0;1,141
7;"E6";0;"HOMA";0;1,48
8;"C2";3;"HOMA";0;1,381
8;"C6";0;"HOMA";0;1,303
8;"D3";1;"HOMA";0;1,061
8;"D4";0;"HOMA";0;0,96
8;"E2";0;"HOMA";0;1,125
8;"E4";0;"HOMA";0;1,046
8;"F3";0;"HOMA";0;1,68
8;"F4";2;"HOMA";0;1,733
9;"B1";0;"HOMA";0;0,6006
9;"C1";22;"HOMA";0;0,6216
9;"C2";50;"HOMA";0;0,5326
9;"C3";11;"HOMA";0;0,6356
9;"D1";1;"HOMA";0;0,7416
9;"D2";5;"HOMA";0;0,9616
9;"D3";8;"HOMA";0;0,8516
9;"D4";1;"HOMA";0;0,5246
9;"E1";2;"HOMA";0;0,7676
9;"E2";0;"HOMA";0;0,9096
9;"E3";7;"HOMA";0;1,0006
9;"E4";0;"HOMA";0;0,8806
9;"E5";0;"HOMA";0;0,6966
9;"E6";0;"HOMA";0;0,5636
9;"F1";1;"HOMA";0;1,2276
9;"F2";0;"HOMA";0;1,2566
9;"F3";30;"HOMA";0;1,2646
9;"F4";0;"HOMA";0;1,4096
9;"F5";0;"HOMA";0;1,3986
9;"F6";0;"HOMA";0;1,1596
1;"C6";0;"POMA";0;1,291
1;"D5";0;"MEEL";0;1
1;"D5";0;"MESU";0;1
1;"E4";0;"MESU";0;0,974
1;"E5";0;"MESU";0;0,844
1;"F1";0;"MESU";0;1,149
1;"F4";0;"MESU";0;0,931
1;"F5";0;"MESU";0;0,839
1;"F6";0;"MESU";0;1,052
2;"A4";0;"MESU";0;0,7321
2;"A5";6;"MESU";1;0,7221
2;"A6";0;"MESU";0;0,5291
2;"B1";2;"MESU";5;0,6931
2;"B2";0;"MESU";0;0,6951
2;"B4";0;"MESU";0;0,6311
2;"B5";3;"MESU";3;0,5481
2;"B6";0;"POMA";0;0,6401
2;"C1";0;"MESU";1;0,7361
2;"C4";0;"MESU";0;0,5321
2;"C5";0;"MESU";0;0,5471
2;"C6";0;"POMA";0;0,6241
2;"D1";0;"MESU";0;0,4981
2;"D2";3;"MESU";1;0,6991
2;"D3";3;"MESU";2;0,6841
2;"D4";1;"MESU";0;0,4611
2;"D5";2;"MESU";0;0,5461
2;"D6";0;"POMA";0;0,5491
2;"E1";0;"MESU";0;0,5711
2;"E2";3;"MESU";2;0,5381
2;"E3";2;"MESU";0;0,3571
2;"E4";3;"MESU";3;0,3981
2;"E5";1;"MESU";0;0,4581
2;"E6";0;"MEEL";0;0,4681
2;"E6";0;"MESU";0;0,4681
2;"F1";5;"MESU";0;0,5181
2;"F2";0;"MESU";0;0,5781
2;"F3";0;"MESU";0;0,5581
2;"F5";0;"CHMI";0;0,3421
2;"F5";0;"MESU";0;0,3421
2;"F6";0;"MESU";0;0,3721
3;"B6";0;"MESU";0;0,7845
3;"C3";1;"MESU";4;0,6605
3;"C4";2;"MESU";0;0,6445
3;"C5";1;"MESU";0;0,5095
3;"C6";0;"MESU";0;0,7375
3;"D3";0;"MESU";0;0,7235
3;"D5";0;"POMA";0;0,7595
3;"E5";0;"POMA";0;0,7315
4;"A1";0;"POMA";0;1,651
4;"A2";0;"POMA";0;1,451
4;"A3";0;"POMA";0;1,476
4;"A4";0;"POMA";0;1,437
4;"A5";0;"POMA";0;1,355
4;"A6";0;"POMA";0;1,332
4;"B1";1;"POMA";0;1,607
4;"B2";0;"POMA";0;1,311
4;"B3";0;"POMA";0;1,408
4;"B4";0;"POMA";0;1,316
4;"B5";0;"POMA";0;1,179
4;"B6";0;"POMA";0;1,161
4;"C1";0;"POMA";0;1,605
4;"C2";0;"POMA";0;1,348
4;"C3";0;"POMA";0;1,27
4;"C4";0;"POMA";0;1,153
4;"C5";0;"POMA";0;1,309
4;"C6";0;"POMA";0;1,413
4;"D1";0;"POMA";0;1,593
4;"D2";0;"POMA";0;1,577
4;"D3";0;"POMA";0;1,181
4;"D4";0;"POMA";0;1,117
4;"D5";0;"POMA";0;1,129
4;"D6";0;"POMA";0;1,68
4;"E1";0;"POMA";0;0,91
4;"E2";0;"MESU";0;1,332
4;"E2";0;"POMA";0;1,332
4;"E3";0;"POMA";0;1,041
4;"E4";0;"POMA";0;1,092
4;"E5";0;"POMA";0;1,039
4;"E6";0;"POMA";0;1,239
4;"F1";0;"POMA";0;1,529
4;"F2";0;"POMA";0;0,886
4;"F3";0;"POMA";0;1,267
4;"F4";0;"POMA";0;1,28
4;"F5";0;"POMA";0;1,407
4;"F6";0;"MESU";0;1,355
4;"F6";0;"POMA";0;1,355
5;"A1";0;"POMA";0;1,527
5;"A2";0;"POMA";0;1,472
5;"A3";0;"POMA";0;1,32
5;"A4";0;"POMA";0;0,948
5;"A5";0;"POMA";0;1,412
5;"A6";1;"POMA";0;1,458
5;"B1";0;"POMA";0;1,299
5;"B2";0;"POMA";0;1,132
5;"B3";0;"POMA";0;1,104
5;"B6";0;"POMA";0;1,411
5;"C1";0;"POMA";0;1,131
5;"C2";0;"POMA";0;1,051
5;"C5";0;"POMA";0;1,396
5;"D1";0;"POMA";0;1,211
5;"D2";0;"POMA";0;1,155
5;"D5";0;"POMA";0;1,656
5;"E1";0;"POMA";0;1,21
5;"E2";0;"POMA";0;1,395
5;"F1";0;"POMA";0;1,352
5;"F2";0;"MEEL";0;0,997
5;"F2";0;"POMA";0;0,997
5;"F3";0;"POMA";0;0,784
5;"F5";0;"POMA";0;1,006
6;"A1";0;"POMA";0;1,902
6;"A2";0;"POMA";0;1,525
6;"B1";0;"POMA";0;1,638
6;"B2";0;"POMA";0;1,829
6;"C1";0;"POMA";0;1,636
6;"C2";0;"POMA";0;1,835
6;"C3";0;"POMA";0;1,651
6;"C5";0;"POMA";0;1,609
6;"D1";0;"POMA";0;1,543
6;"D2";0;"POMA";0;1,406
6;"D3";0;"POMA";0;1,637
6;"D4";0;"POMA";0;1,528
6;"D5";0;"POMA";0;1,594
6;"E1";0;"POMA";0;1,767
6;"E2";0;"POMA";0;1,634
6;"E3";0;"POMA";0;1,673
6;"E4";0;"POMA";0;1,52
6;"E5";0;"POMA";0;1,684
6;"F1";0;"POMA";0;1,575
6;"F2";0;"POMA";0;1,649
6;"F3";0;"POMA";0;1,672
6;"F4";0;"POMA";0;1,415
7;"A1";0;"MESU";0;1,144
7;"A1";0;"POMA";0;1,144
7;"A2";0;"POMA";0;1,602
7;"A3";0;"POMA";0;1,967
7;"A4";0;"MESU";0;1,274
7;"A4";0;"POMA";0;1,274
7;"A5";0;"POMA";0;1,065
7;"A6";0;"MESU";0;1,154
7;"A6";0;"POMA";0;1,154
7;"B1";0;"MESU";0;1,241
7;"B1";0;"POMA";0;1,241
7;"B2";0;"MESU";0;1,132
7;"B2";0;"POMA";0;1,132
7;"B3";2;"POMA";0;1,48
7;"B4";0;"MESU";0;1,167
7;"B4";0;"POMA";0;1,167
7;"B5";0;"MESU";1;1,059
7;"B5";0;"POMA";0;1,059
7;"B6";0;"CHMI";0;1,141
7;"B6";0;"POMA";0;1,141
7;"C1";3;"POMA";0;1,556
7;"C2";2;"POMA";0;1,492
7;"C3";1;"POMA";0;1,333
7;"C4";0;"POMA";0;1
7;"C5";0;"MESU";0;1,096
7;"C5";0;"POMA";0;1,096
7;"C6";0;"MESU";0;1,098
7;"C6";3;"POMA";0;1,098
7;"D1";2;"POMA";0;1,756
7;"D2";0;"POMA";0;1,419
7;"D3";4;"POMA";0;1,192
7;"D4";6;"POMA";0;0,978
7;"D5";0;"MESU";0;1,15
7;"D5";1;"POMA";0;1,15
7;"D6";1;"POMA";0;1,178
7;"E1";1;"POMA";0;1,857
7;"E2";0;"POMA";0;1,435
7;"E3";0;"POMA";0;1,214
7;"E4";0;"MESU";0;1,257
7;"E4";0;"POMA";0;1,257
7;"E5";0;"MESU";0;1,316
7;"E5";0;"POMA";0;1,316
7;"E6";1;"MESU";0;1,48
7;"E6";0;"POMA";0;1,48
7;"F1";1;"POMA";0;1,495
7;"F2";0;"POMA";0;1,538
7;"F3";0;"POMA";0;1,455
7;"F4";0;"POMA";0;1,452
7;"F5";0;"POMA";0;1,435
7;"F6";2;"POMA";0;1,977
8;"A1";6;"POMA";0;1,649
8;"A2";0;"POMA";0;1,431
8;"A3";0;"POMA";0;1,545
8;"A4";9;"MESU";0;1,36
8;"A4";0;"POMA";0;1,36
8;"A5";5;"MESU";0;1,436
8;"A5";0;"POMA";0;1,436
8;"A6";0;"MESU";0;1,497
8;"A6";0;"POMA";0;1,497
8;"B1";1;"POMA";0;1,538
8;"B2";0;"MESU";0;1,277
8;"B2";1;"POMA";0;1,277
8;"B3";3;"MESU";0;1,449
8;"B3";1;"POMA";0;1,449
8;"B4";0;"MESU";0;1,199
8;"B4";0;"POMA";0;1,199
8;"B5";0;"POMA";0;1,5
8;"B6";0;"POMA";0;1,537
8;"C1";1;"POMA";0;1,495
8;"C2";4;"POMA";0;1,381
8;"C3";0;"MESU";0;0,933
8;"C3";0;"POMA";0;0,933
8;"C4";3;"POMA";0;1,171
8;"C5";0;"MESU";1;1,347
8;"C5";0;"POMA";0;1,347
8;"C6";2;"POMA";0;1,303
8;"D1";1;"POMA";0;1,406
8;"D2";0;"POMA";0;1,533
8;"D3";0;"POMA";0;1,061
8;"D4";0;"MESU";0;0,96
8;"D4";2;"POMA";0;0,96
8;"D5";0;"POMA";0;1,408
8;"D6";5;"MESU";0;1,286
8;"D6";1;"POMA";0;1,286
8;"E1";0;"MESU";0;1,662
8;"E1";2;"POMA";0;1,662
8;"E2";0;"POMA";0;1,125
8;"E3";0;"MESU";0;1,042
8;"E3";0;"POMA";0;1,042
8;"E4";4;"POMA";0;1,046
8;"E5";0;"MESU";0;1,865
8;"E5";0;"POMA";0;1,865
8;"E6";2;"POMA";0;1,162
8;"F1";0;"POMA";0;1,526
8;"F2";0;"POMA";0;1,885
8;"F3";3;"POMA";0;1,68
8;"F4";2;"POMA";0;1,733
8;"F5";0;"POMA";0;1,27
8;"F6";4;"POMA";0;1,11
9;"A1";0;"POMA";0;0,5146
9;"A2";0;"MESU";0;0,5196
9;"A2";1;"POMA";0;0,5196
9;"A3";0;"MESU";0;0,578
9;"A3";2;"POMA";0;0,578
9;"A4";0;"MESU";0;0,562
9;"A4";21;"POMA";0;0,562
9;"A5";0;"MESU";0;0,531
9;"A5";0;"POMA";0;0,531
9;"A6";1;"MESU";0;0,5596
9;"A6";3;"POMA";0;0,5596
9;"B1";0;"MESU";0;0,6006
9;"B1";0;"POMA";0;0,6006
9;"B2";0;"POMA";0;0,5486
9;"B3";1;"POMA";0;0,5546
