"focal";"fitness";"BEMA";"CHFU";"CHMI";"CETE";"HOMA";"LEMA";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SPRU";"MESU";"MEEL";"MEPO";"SOAS";"FRPU";"SUSP";"COSQ";"RAPE"
"MESU";200;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"POMA";828;0;3;0;0;0;2;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;1;0;0;0;3;1;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;3;0;0;0;3;1;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";240;0;0;0;0;0;1;0;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;2;0;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0
"MESU";280;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;1;0;0;5;0;3;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;10;0;0;0;2;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;10;0;0;0;5;0;0;0;0;0;0;0;0;0
"MESU";200;2;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;1;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;0;0;1;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;7;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;2;0;0;0;10;0;2;0;0;2;0;0;0;0;0;0;0;0
"MESU";200;0;0;0;0;0;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;8;0;3;0;0;1;0;0;0;0;0;0;0;0
"MESU";400;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;3;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;4;2;0;0;0;2;1;0;0;0;0;0;0;0
"MESU";180;0;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;3;0;0;0;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;10;0;2;2;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;2;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0
"MESU";500;0;0;0;0;0;0;0;0;20;0;5;0;0;0;2;0;0;0;0;0;0;0
"POMA";828;1;0;0;4;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";390;1;0;0;1;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;8;0;3;0;0;0;0;0;0;0;0;0;0;0
"MESU";500;0;0;0;1;0;0;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;1;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;1;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";400;0;0;0;2;0;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;2;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";500;0;0;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;4;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0
"MESU";500;2;0;0;0;0;0;0;0;6;0;5;3;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;8;3;3;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;3;8;0;2;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;1;1;0;8;0;2;0;0;0;0;0;0;0;0;0;0;0
"MESU";350;0;0;0;1;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;1;0;0;5;3;3;0;0;0;0;0;0;0;0;0;0;0
"MESU";500;0;0;0;0;0;0;0;0;5;0;2;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;6;0;7;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;10;0;2;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;2;0;1;0;0;10;0;1;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;4;0;5;0;0;0;0;0;0;0;0;0;0;0
"MESU";500;0;0;0;0;0;0;0;2;4;0;5;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;8;0;5;0;0;0;0;0;0;0;0;0;0;0
"MESU";450;2;0;0;1;0;0;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;0;0;0;0;0;10;0;2;0;0;0;1;0;0;0;0;0;0;0
"MESU";500;0;0;0;1;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;10;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0
"MESU";450;2;0;0;0;2;0;0;0;20;0;5;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;6;0;0;0;10;0;2;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;2;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0
"MESU";390;0;0;0;0;0;0;0;0;10;0;7;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;8;0;5;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;7;0;5;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;2;0;0;0;0;0;0;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;2;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";20;0;0;0;0;0;1;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;2;0;0;0;0;0;0;0
"MESU";30;0;0;0;0;0;0;0;0;6;2;2;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;8;2;0;0;0;0;1;0;0;0;0;0;0;0
"MESU";70;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";80;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0
"MESU";300;0;0;0;0;0;0;0;0;10;4;2;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0
"MESU";60;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;8;3;0;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";120;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";140;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;10;0;2;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";150;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;8;2;0;0;0;0;1;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;2;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";140;0;0;0;0;0;0;1;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;10;2;1;0;0;0;1;0;0;0;0;0;0;0
"MESU";140;0;0;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;10;0;2;0;8;1;1;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;8;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;10;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;2;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";180;0;0;0;0;0;1;0;0;20;0;1;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;3;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;3;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;20;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;0;15;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;20;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;1;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;2;0;10;2;2;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;15;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"POMA";828;0;0;0;0;10;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";80;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MESU";60;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";120;3;0;0;1;22;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"BEMA";60;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SPRU";1305;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";40;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SPRU";870;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;20;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";90;0;0;0;0;28;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";40;0;0;0;0;27;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";40;0;0;0;0;20;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";40;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";50;0;0;0;0;25;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;20;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;20;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SPRU";580;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;2;0;0;0;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0
"SPRU";2030;0;0;0;0;0;1;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;1;0;0;0;0;2;0;0;3;0;2;0;0;0;0;0;0;0;0
"SPRU";2610;0;0;0;0;0;1;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0
"SPRU";1450;2;0;0;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;0;0;0;0;0;4;0;0;0;0;2;1;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;0;0;0;0;0;2;0;0;4;0;2;0;0;0;0;0;0;0;0
"SPRU";1160;2;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;0;0;0;0;0
"SPRU";1450;1;0;0;0;0;0;0;0;2;0;1;4;0;3;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;0;0;2;0;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;0;0;4;0;0;2;0;2;0;0;2;1;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;1;2;0;0;0;4;0;2;0;0;2;0;0;0;0;0;0;0;0
"SPRU";870;2;0;0;1;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;0;0;1;0;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0
"SPRU";870;4;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;0;0;3;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0
"SPRU";2030;0;0;0;0;0;0;0;0;2;0;2;0;0;3;1;0;0;0;0;0;0;0
"SPRU";1160;2;0;0;0;0;0;0;0;5;0;0;4;0;1;0;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;0;0;1;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;2;0;1;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0
"SPRU";1740;2;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"SPRU";2030;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1740;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;1;0;0;0;0;3;0;1;0;0;3;0;0;0;0;0;0;0;0
"SPRU";1160;2;0;0;1;0;2;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;2;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;0;0;0;0;0;2;0;2;3;0;2;0;0;0;0;0;0;0;0
"SPRU";870;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;0;0;0;0;0;10;0;0;0;0;2;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0
"SPRU";1450;4;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;1;0;0;0;0;7;0;0;2;0;2;0;0;0;0;0;0;0;0
"SPRU";1740;3;0;0;2;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"SPRU";1450;1;0;0;0;0;0;0;2;4;0;1;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;1;0;0;1;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0
"SPRU";2030;1;0;0;1;0;0;0;0;8;0;0;0;0;2;0;0;0;0;0;0;0;0
"SPRU";1740;2;0;0;1;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;0;0;0;0;0;6;0;2;0;0;3;0;0;0;0;0;0;0;0
"SPRU";1450;0;0;0;1;0;0;0;0;10;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1740;1;0;0;2;0;0;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0
"SPRU";2030;0;0;0;0;0;0;1;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;0;0;0;0;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;0;0;0;0;0;7;0;3;0;0;3;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;0;0;0;0;0;10;0;1;0;0;2;0;0;0;0;0;0;0;0
"SPRU";1740;0;0;0;0;0;0;0;0;5;0;3;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;0;2;0;0;0;10;0;4;0;0;1;0;0;0;0;0;0;0;0
"SPRU";1160;2;0;0;0;0;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;0
"SPRU";1450;2;0;0;0;0;0;0;0;5;0;0;0;0;3;0;0;0;0;0;0;0;0
"SPRU";1160;0;0;0;0;0;0;0;0;3;0;1;0;0;2;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;30;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;23;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;20;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;25;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";60;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0
"BEMA";120;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0
"BEMA";300;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";400;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"BEMA";200;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
"BEMA";200;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
"BEMA";150;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0
"BEMA";150;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";100;2;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";400;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";200;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"BEMA";100;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";250;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"BEMA";600;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0
"BEMA";250;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"BEMA";400;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";600;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"BEMA";400;1;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
"BEMA";400;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";300;2;0;0;1;0;0;0;0;4;0;2;0;0;1;0;0;0;0;0;0;0;0
"BEMA";400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";600;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0
"BEMA";500;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0
"BEMA";400;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";600;2;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0
"BEMA";400;3;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";150;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
"BEMA";200;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";300;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"BEMA";100;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0;0;0
"BEMA";300;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";400;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
"BEMA";400;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;0;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0
"BEMA";600;1;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0
"BEMA";500;0;0;0;0;0;1;0;0;4;0;1;4;0;0;0;0;0;0;0;0;0;0
"BEMA";400;0;0;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0
"BEMA";800;2;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";400;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";500;0;1;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";300;1;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;1;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0
"BEMA";600;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"BEMA";500;0;0;0;0;0;0;1;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
"BEMA";600;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"BEMA";400;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"BEMA";300;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"PLCO";129;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"BEMA";300;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"BEMA";400;0;0;0;1;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0
