"focal";"fitness";"BEMA";"CHFU";"CHMI";"CETE";"HOMA";"LEMA";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SPRU";"MESU";"MEEL";"MEPO";"SOAS";"FRPU";"SUSP";"COSQ";"RAPE";"plot";"subplot"
"CHFU";640;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;"F2"
"CHFU";640;0;0;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"F3"
"CHFU";1600;0;1;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"F4"
"CHFU";1280;0;1;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"F5"
"CHFU";320;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"F6"
"CHFU";1280;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;"A1"
"CHFU";1920;0;4;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"A2"
"CHFU";2240;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"A3"
"CHFU";640;0;2;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"A4"
"CHFU";320;0;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"A6"
"CHFU";640;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B1"
"CHFU";640;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B2"
"CHFU";320;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B3"
"CHFU";320;0;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B4"
"CHFU";320;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B5"
"CHFU";640;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"B6"
"CHFU";320;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"C3"
"CHFU";320;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"C4"
"CHFU";640;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;"C5"
"CHFU";640;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"C6"
"CHFU";320;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;"D2"
"CHFU";320;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"D4"
"CHFU";320;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"D5"
"CHFU";320;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"E1"
"CHFU";320;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"E2"
"CHFU";320;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"E3"
"CHFU";320;0;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"E4"
"CHFU";320;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"F1"
"CHFU";640;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"F2"
"CHFU";1280;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"F4"
"CHFU";640;0;2;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"F5"
"CHFU";320;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;"F6"
"CHFU";640;0;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;9;"A1"
"CHFU";1600;0;4;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9;"A2"
"CHFU";640;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;9;"A3"
"CHFU";640;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;9;"A4"
"CHFU";640;0;0;0;0;10;2;0;1;0;0;0;0;0;0;0;3;0;4;0;0;0;0;9;"A5"
"CHFU";1280;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;9;"A6"
"CHFU";640;0;10;0;0;8;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"B1"
"CHFU";640;0;5;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;"B2"
"CHFU";640;0;3;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9;"B3"
"CHFU";320;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;9;"B4"
"CHFU";960;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;"B5"
"CHFU";640;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;9;"B6"
"CHFU";320;0;10;0;0;20;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;"C1"
"CHFU";640;0;15;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"C2"
"CHFU";640;0;10;0;0;20;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;9;"C3"
"CHFU";640;0;5;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9;"C4"
"CHFU";960;0;10;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"C5"
"CHFU";320;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;9;"C6"
"CHFU";1280;0;8;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"D1"
"CHFU";640;0;5;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"D2"
"CHFU";960;0;10;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"D3"
"CHFU";1280;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;"D4"
"CHFU";960;0;10;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"D5"
"CHFU";640;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;9;"D6"
"CHFU";640;0;5;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;9;"E1"
"CHFU";640;0;2;0;0;8;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E2"
"CHFU";960;0;5;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E3"
"CHFU";960;0;10;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"E4"
"CHFU";640;0;3;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9;"E5"
"CHFU";1280;0;5;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9;"E6"
"CHFU";640;0;3;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"F1"
"CHFU";960;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;9;"F2"
"CHFU";640;0;2;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;9;"F3"
"CHFU";1280;0;2;0;0;5;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;"F4"
"CHFU";960;0;5;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"F5"
"CHFU";1920;0;5;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;"F6"
"CHFU";640;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A1"
"CHFU";1600;0;6;0;0;10;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;"A2"
"CHFU";640;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A3"
"CHFU";3200;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A4"
"CHFU";1600;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A5"
"CHFU";960;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"A6"
"CHFU";320;0;0;0;0;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"B1"
"CHFU";2240;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"B2"
"CHFU";2880;0;0;0;0;10;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;4;"B3"
"CHFU";320;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;4;"B4"
"CHFU";2240;0;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"B5"
"CHFU";1600;0;0;0;0;10;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"B6"
"CHFU";2240;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C1"
"CHFU";1600;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C2"
"CHFU";3840;0;0;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C3"
"CHFU";3200;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C4"
"CHFU";640;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C5"
"CHFU";960;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"C6"
"CHFU";1920;0;0;0;0;10;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;4;"D1"
"CHFU";640;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;"D2"
"CHFU";960;0;0;0;0;8;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"D3"
"CHFU";640;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"D4"
"CHFU";640;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"D5"
"CHFU";1600;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"D6"
"CHFU";1600;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E1"
"CHFU";2240;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E2"
"CHFU";1280;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E3"
"CHFU";640;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E4"
"CHFU";2880;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E5"
"CHFU";1920;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"E6"
"CHFU";1600;0;3;0;0;10;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;"F1"
"CHFU";640;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"F2"
"CHFU";640;0;1;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"F3"
"CHFU";960;0;0;0;0;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"F4"
"CHFU";640;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"F5"
"CHFU";1280;0;0;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"F6"
"CHFU";2880;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"A1"
"CHFU";4480;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"A2"
"CHFU";960;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"A3"
"CHFU";3520;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;"A4"
"CHFU";640;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"A5"
"CHFU";960;0;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"A6"
"CHFU";2560;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5;"B1"
"CHFU";3520;0;2;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"B2"
"CHFU";960;0;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"B3"
"CHFU";1280;0;2;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"B4"
"CHFU";2240;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"B5"
"CHFU";1600;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"B6"
"CHFU";4160;0;2;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"C1"
"CHFU";2880;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"C2"
"CHFU";1600;0;1;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"C3"
"CHFU";320;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"C4"
"CHFU";640;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;5;"C5"
"CHFU";960;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"C6"
"CHFU";1920;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;"D1"
"CHFU";4800;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;"D2"
"CHFU";960;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"D3"
"CHFU";2240;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"D4"
"CHFU";1280;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"D5"
"CHFU";320;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"D6"
"CHFU";2880;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"E1"
"CHFU";1600;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"E2"
"CHFU";2240;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"E3"
"CHFU";2240;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"E4"
"CHFU";1280;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"E5"
"CHFU";320;0;0;0;0;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"E6"
"CHFU";1280;0;1;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"F1"
"CHFU";2880;0;0;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"F2"
"CHFU";1600;0;1;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"F3"
"CHFU";3520;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"F4"
"CHFU";1600;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;"F5"
"CHFU";1280;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"A1"
"CHFU";960;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"A2"
"CHFU";960;0;1;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"A3"
"CHFU";640;0;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"A4"
"CHFU";960;0;3;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"A5"
"CHFU";640;0;2;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"A6"
"CHFU";1280;0;0;0;0;15;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"B1"
"CHFU";640;0;0;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"B2"
"CHFU";960;0;0;0;0;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"B3"
"CHFU";640;0;1;0;0;15;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;"B4"
"CHFU";960;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"B5"
"CHFU";1600;0;1;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"B6"
"CHFU";1920;0;1;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"C1"
"CHFU";640;0;1;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"C2"
"CHFU";960;0;2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"C3"
"CHFU";1600;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;"C4"
"CHFU";1280;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"C5"
"CHFU";960;0;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"C6"
"CHFU";960;0;1;0;0;15;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"D1"
"CHFU";2240;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"D2"
"CHFU";5440;0;1;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"D3"
"CHFU";2560;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"D4"
"CHFU";1600;0;0;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"D5"
"CHFU";960;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"D6"
"CHFU";1600;0;1;0;0;8;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E1"
"CHFU";1600;0;2;0;0;10;0;0;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;6;"E2"
"CHFU";960;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E3"
"CHFU";3200;0;2;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E4"
"CHFU";640;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E5"
"CHFU";640;0;1;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"E6"
"CHFU";2240;0;2;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F1"
"CHFU";1920;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F2"
"CHFU";640;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F3"
"CHFU";960;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F4"
"CHFU";960;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F5"
"CHFU";640;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"F6"
"CHFU";1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"A1"
"CHFU";2560;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"A2"
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"A3"
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"A4"
"CHFU";1920;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"A5"
"CHFU";1920;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"A6"
"CHFU";4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"B1"
"CHFU";2560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"B2"
"CHFU";3840;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"B4"
"CHFU";2880;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"B5"
"CHFU";1920;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"B6"
"CHFU";1920;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"C1"
"CHFU";1600;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"C2"
"CHFU";4480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"C3"
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"C4"
"CHFU";1280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"C5"
"CHFU";2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"C6"
"CHFU";2560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"D1"
"CHFU";2240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"D3"
"CHFU";3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;"D4"
"CHFU";3840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;"D5"
"CHFU";2560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"D6"
"CHFU";320;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"E1"
"CHFU";960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"E2"
"CHFU";1600;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"E3"
"CHFU";2240;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"E4"
"CHFU";2880;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"E5"
"CHFU";640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"E6"
"CHFU";4800;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"F3"
"CHFU";2560;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"F4"
"CHFU";4160;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;"F5"
"CHFU";3200;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;"F6"
"CHFU";2880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A1"
"CHFU";3200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A2"
"CHFU";4800;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A3"
"CHFU";2240;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A4"
"CHFU";2240;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A5"
"CHFU";3200;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"A6"
"CHFU";2240;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"B1"
"CHFU";2560;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"B2"
"CHFU";3200;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"B3"
"CHFU";3520;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"B4"
"CHFU";960;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"B5"
"CHFU";1280;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;"B6"
"CHFU";1920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;"C1"
"CHFU";2560;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"C2"
"CHFU";2240;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;"C3"
"CHFU";2560;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"C4"
"CHFU";3840;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"C5"
"CHFU";2560;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"C6"
"CHFU";2240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"D1"
"CHFU";1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"D2"
"CHFU";1600;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"D3"
"CHFU";1280;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"D4"
"CHFU";960;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"D5"
"CHFU";1600;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"D6"
"CHFU";2560;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;"E1"
